PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Product Name,Description of the product,Price range of the product
PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Colorful SL500 SL500 640GB,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:900 МБ/сЧитання:1600 МБ/с",Not took
Product Name,Description of the product,Price range of the product
PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Colorful SL500 SL500 640GB,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:900 МБ/сЧитання:1600 МБ/с",Not took
Samsung 840 PRO 840 PRO,"Ємність:512 ГБФормат:2.5""NAND:MLCЗапис:520 МБ/сЧитання:540 МБ/с",2 155 грн.
Product Name,Description of the product,Price range of the product
PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Colorful SL500 SL500 640GB,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:900 МБ/сЧитання:1600 МБ/с",Not took
Samsung 840 PRO 840 PRO,"Ємність:512 ГБФормат:2.5""NAND:MLCЗапис:520 МБ/сЧитання:540 МБ/с",2 155 грн.
Transcend SSD110S TS2TMTE110S,"Ємність:256 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NANDЗапис:950 МБ/с, IOPS 220 тисЧитання:2000 МБ/с, IOPS 90 тис",3 561 грн.
Product Name,Description of the product,Price range of the product
PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Colorful SL500 SL500 640GB,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:900 МБ/сЧитання:1600 МБ/с",Not took
Samsung 840 PRO 840 PRO,"Ємність:512 ГБФормат:2.5""NAND:MLCЗапис:520 МБ/сЧитання:540 МБ/с",2 155 грн.
Transcend SSD110S TS2TMTE110S,"Ємність:256 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NANDЗапис:950 МБ/с, IOPS 220 тисЧитання:2000 МБ/с, IOPS 90 тис",3 561 грн.
Crucial P5 CT2000P5SSD8,Ємність:1000 ГБNAND:3D TLC NANDЧитання:540 МБ/с,4 099 грн.
Product Name,Description of the product,Price range of the product
PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Colorful SL500 SL500 640GB,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:900 МБ/сЧитання:1600 МБ/с",Not took
Samsung 840 PRO 840 PRO,"Ємність:512 ГБФормат:2.5""NAND:MLCЗапис:520 МБ/сЧитання:540 МБ/с",2 155 грн.
Transcend SSD110S TS2TMTE110S,"Ємність:256 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NANDЗапис:950 МБ/с, IOPS 220 тисЧитання:2000 МБ/с, IOPS 90 тис",3 561 грн.
Crucial P5 CT2000P5SSD8,Ємність:1000 ГБNAND:3D TLC NANDЧитання:540 МБ/с,4 099 грн.
Patriot Memory Burst PBU240GS25SSDR,"Ємність:128 ГБФормат:M.2, 22x80, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:415 МБ/с, IOPS 28 тисЧитання:1450 МБ/с, IOPS 200 тис",1 849 грн.
Product Name,Description of the product,Price range of the product
PNY CS2130 M280CS2130-4TB-RB,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4300 МБ/сЧитання:5600 МБ/с",10 013 грн.
Silicon Power Ace A58 SP128GBSS3A58A25,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",1 847 грн.
Silicon Power Xpower XS70 SP02KGBP44XS7005,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:3000 МБ/сЧитання:3400 МБ/с",9 364 грн.
Seagate IronWolf 125 ZA1000NM1A002,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 760 тис",9 483 грн.
Gigabyte AORUS RAID SSD AORUS RAID SSD,"Ємність:512 ГБФормат:2.5""NAND:3D TLC NANDЗапис:550 МБ/с, IOPS 89 тисЧитання:530 МБ/с, IOPS 97 тис",2 769 грн.
Micron 2400 M.2 2400 M.2,"Ємність:15360 ГБФормат:2.5""NAND:3D TLC NANDЗапис:5600 МБ/с, IOPS 250 тисЧитання:6800 МБ/с, IOPS 1000 тис",46 213 грн.
Corsair MP700 CSSD-F2000GBMP700R2,"Ємність:4000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6800 МБ/сЧитання:7100 МБ/с",21 050 грн.
Dahua C800A SSD-C800AS1000G,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1050 МБ/с, IOPS 190 тисЧитання:2000 МБ/с, IOPS 90 тис",Not took
Team Group TM8FPL500G0C127 TM8FPL500G0C127,Not taked,Not took
Fujitsu S26361-F5787-L480 S26361-F5787-L480,"Ємність:480 / 960 ГБФормат:2.5""",12 348 грн.
Samsung PM1735 MZPLJ3T2HBJR,"Ємність:12800 ГБФормат:2.5""NAND:3D TLC NANDЗапис:3100 МБ/с, IOPS 110 тисЧитання:3500 МБ/с, IOPS 800 тис",198 399 грн.
Transcend MTE452T MTE452T,"Ємність:256 ГБФормат:M.2, 22x42, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:1250 МБ/с, IOPS 250 тисЧитання:1700 МБ/с, IOPS 200 тис",Not took
PNY Elite PSD1CS1050-480-FFS,"Ємність:500 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:925 МБ/сЧитання:3500 МБ/с",2 193 грн.
Colorful SL500 SL500 640GB,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:900 МБ/сЧитання:1600 МБ/с",Not took
Samsung 840 PRO 840 PRO,"Ємність:512 ГБФормат:2.5""NAND:MLCЗапис:520 МБ/сЧитання:540 МБ/с",2 155 грн.
Transcend SSD110S TS2TMTE110S,"Ємність:256 ГБФормат:M.2, 22x30, PCI-E 3.0 4xNAND:3D NANDЗапис:950 МБ/с, IOPS 220 тисЧитання:2000 МБ/с, IOPS 90 тис",3 561 грн.
Crucial P5 CT2000P5SSD8,Ємність:1000 ГБNAND:3D TLC NANDЧитання:540 МБ/с,4 099 грн.
Patriot Memory Burst PBU240GS25SSDR,"Ємність:128 ГБФормат:M.2, 22x80, PCI-E 3.0 2xNAND:3D TLC NANDЗапис:415 МБ/с, IOPS 28 тисЧитання:1450 МБ/с, IOPS 200 тис",1 849 грн.
Seagate FireCuda 520 FireCuda 520,"Ємність:2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:4400 МБ/с, IOPS 700 тисЧитання:5000 МБ/с, IOPS 750 тис",7 599 грн.
